DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,DurationTU,DurationFV,DurationTY,DurationUS,DurationUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,RollingAvg,RollingStd
1/4/17 19:00,108.28125,117.6171875,124.234375,150.9375,160.90625,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.087049867,0.215603531,-0.37177636,0.219145695,-0.106424546,4.606066077,0.026747066
1/4/17 20:00,108.2890625,117.671875,124.328125,151.09375,161.09375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.033657401,0.305652174,-0.39760955,0.180634096,-0.082446779,4.243039139,0.022910295
1/4/17 21:00,108.28125,117.6484375,124.28125,151,160.90625,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.499662632,-0.0975372,-0.268526138,0.107569384,-0.026704646,21.30785691,0.050759074
1/4/17 22:00,108.296875,117.6796875,124.34375,151.1875,161.21875,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.026618975,0.323753203,-0.403481103,0.170332951,-0.075813767,4.391287316,0.022698028
1/4/17 23:00,108.3046875,117.71875,124.40625,151.28125,161.375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,-0.030286887,0.327931556,-0.378643412,0.178173675,-0.084964469,1.50846774,0.018418602
1/5/17 0:00,108.3046875,117.71875,124.390625,151.28125,161.40625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.130927022,0.11667273,-0.34452521,0.27075649,-0.137118548,3.962459291,0.031611928
1/5/17 1:00,108.3046875,117.7109375,124.375,151.28125,161.40625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.245271697,-0.071066854,-0.252759918,0.283673809,-0.147227722,5.99576136,0.037471751
1/5/17 2:00,108.328125,117.8125,124.546875,151.53125,161.65625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.041462736,0.318791321,-0.40580302,0.163903025,-0.070039898,5.084844422,0.024150376
1/5/17 3:00,108.296875,117.703125,124.390625,151.125,161.1875,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.094982422,0.35535863,-0.344502034,0.139927883,-0.065229031,-0.642371102,0.012169756
1/5/17 4:00,108.2734375,117.6328125,124.3125,150.96875,161.03125,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.12805699,0.372566196,-0.327116196,0.118003414,-0.054257204,-1.591001628,0.009377816
