DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,PortNotional,dfPositionTU,dfPositionFV,dfPositionTY,dfPositionUS,dfPositionUB,PortPrice,InitMargin,DailyPnL,CumNetPnL
2017-02-03 16:00:00,108.40625,117.8359375,124.375,150.34375,159.59375,0.289457223,-0.257835645,0.168581258,-0.175270273,0.108855602,76260.47602161077,11.03707280693677,-19.662669023039044,12.85608698340198,-13.366194451417673,8.301380026139004,12.98584472044531,200000.0,110.43607164972309,67279.45563689018
2017-02-03 17:00:00,108.4140625,117.8671875,124.46875,150.46875,159.6875,0.35592205600000004,-0.16890097899999998,0.087493205,-0.23353249,0.15415127,67212.12031043456,11.961138024504615,-11.35219292109818,5.880603820805515,-15.696213814275357,10.360833705246282,19.04593159686719,200000.0,-828.0560874165158,66451.39954947367
2017-02-05 19:00:00,108.4140625,117.859375,124.4375,150.4375,159.625,0.281796891,-0.18661126,0.146989906,-0.23623994199999998,0.148362001,64597.49805416523,9.101687059021156,-12.054620504735324,9.49518016681693,-15.260509193661106,9.583814070909561,14.990853844492186,200000.0,-463.3162798885339,65988.08326958514
2017-02-05 20:00:00,108.4375,117.953125,124.578125,150.6875,159.9375,0.38958120700000004,-0.252531725,0.09540359699999999,-0.15605281099999999,0.106430661,85396.11426437215,16.634360634112014,-21.565228043479003,8.147096470644112,-13.32630367943247,9.088764887988656,17.85055312731251,200000.0,-1342.7979745919556,64645.285294993184
2017-02-05 21:00:00,108.4296875,117.9140625,124.515625,150.6875,159.9375,0.266586039,-0.208965788,0.16645942,-0.22118225,0.136806503,66620.99366690627,8.880113407952315,-13.921508438948079,11.089691965616892,-14.73538127648208,9.114185169954593,13.543724409164057,200000.0,282.05531403782834,64927.34060903101
2017-02-05 22:00:00,108.4375,117.9375,124.578125,150.6875,159.9375,0.429809149,-0.172846423,0.036529404,-0.212806529,0.148008494,73562.4048286229,15.808897308891948,-12.714998541905395,2.6871908051963165,-15.654560036472077,10.887860753702801,22.37794391025,300000.0,507.63970327544894,64826.08633601434
2017-02-05 23:00:00,108.4296875,117.9375,124.5625,150.71875,159.9375,0.332038569,-0.21197113,0.120997275,-0.20327324600000002,0.13171978199999998,71990.78347992578,11.951858363931699,-15.2599677238252,8.710688626186036,-14.633800240047691,9.482610305985025,16.505059285492184,300000.0,-2411.2741145164505,62414.812221497894
2017-02-06 00:00:00,108.421875,117.8984375,124.484375,150.5625,159.71875,0.263134049,-0.20830501399999998,0.168988647,-0.22235233199999999,0.137219958,66315.79047534584,8.724971230206693,-13.813911663387982,11.20661570716418,-14.745470660616537,9.099849983763757,13.445774578859382,300000.0,228.75544036235533,62643.56766186025
2017-02-06 01:00:00,108.4296875,117.921875,124.546875,150.65625,159.84375,0.34007724200000006,-0.160960887,0.09643799800000001,-0.24351600199999998,0.159007871,65086.922197869564,11.067290495660032,-10.476448729069075,6.276852472744301,-15.849707076110247,10.349332928625879,18.63391746521876,300000.0,336.7978106293017,62980.36547248955
2017-02-06 02:00:00,108.4375,117.9296875,124.5625,150.6875,159.90625,0.37061149299999996,-0.131160434,0.063495723,-0.261065051,0.173667298,63195.923976919046,11.710567868300231,-8.288804815843706,4.012670883567511,-16.498247116026494,10.975065361684944,21.06090727264062,400000.0,1138.8736696090791,63534.75268807353
